통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202112,전라남도,장성군,안면,심하지 않은 장애,2
202112,전라남도,장성군,장루.요루,심하지 않은 장애,25
202112,전라남도,장성군,뇌전증,심하지 않은 장애,14
202112,전라남도,완도군,지체,심한 장애,508
202112,전라남도,완도군,시각,심한 장애,59
202112,전라남도,완도군,청각,심한 장애,193
202112,전라남도,완도군,언어,심한 장애,27
202112,전라남도,완도군,지적,심한 장애,318
202112,전라남도,완도군,뇌병변,심한 장애,168
202112,전라남도,완도군,자폐성,심한 장애,13
202112,전라남도,완도군,정신,심한 장애,145
202112,전라남도,완도군,신장,심한 장애,92
202112,전라남도,완도군,심장,심한 장애,5
202112,전라남도,완도군,호흡기,심한 장애,12
202112,전라남도,완도군,간,심한 장애,1
202112,전라남도,완도군,장루.요루,심한 장애,2
202112,전라남도,완도군,지체,심하지 않은 장애,1942
202112,전라남도,완도군,시각,심하지 않은 장애,412
202112,전라남도,완도군,청각,심하지 않은 장애,425
202112,전라남도,완도군,언어,심하지 않은 장애,11
202112,전라남도,완도군,뇌병변,심하지 않은 장애,147
202112,전라남도,완도군,신장,심하지 않은 장애,18
202112,전라남도,완도군,심장,심하지 않은 장애,2
202112,전라남도,완도군,간,심하지 않은 장애,18
202112,전라남도,완도군,안면,심하지 않은 장애,2
202112,전라남도,완도군,장루.요루,심하지 않은 장애,18
202112,전라남도,완도군,뇌전증,심하지 않은 장애,8
202112,전라남도,진도군,지체,심한 장애,327
202112,전라남도,진도군,시각,심한 장애,50
202112,전라남도,진도군,청각,심한 장애,127
202112,전라남도,진도군,언어,심한 장애,10
202112,전라남도,진도군,지적,심한 장애,254
202112,전라남도,진도군,뇌병변,심한 장애,127
202112,전라남도,진도군,자폐성,심한 장애,11
202112,전라남도,진도군,정신,심한 장애,114
202112,전라남도,진도군,신장,심한 장애,54
202112,전라남도,진도군,심장,심한 장애,11
202112,전라남도,진도군,호흡기,심한 장애,9
202112,전라남도,진도군,간,심한 장애,2
202112,전라남도,진도군,안면,심한 장애,2
202112,전라남도,진도군,장루.요루,심한 장애,2
202112,전라남도,진도군,뇌전증,심한 장애,5
202112,전라남도,진도군,지체,심하지 않은 장애,1327
202112,전라남도,진도군,시각,심하지 않은 장애,238
202112,전라남도,진도군,청각,심하지 않은 장애,323
202112,전라남도,진도군,언어,심하지 않은 장애,11
202112,전라남도,진도군,뇌병변,심하지 않은 장애,87
202112,전라남도,진도군,신장,심하지 않은 장애,21
202112,전라남도,진도군,심장,심하지 않은 장애,2
202112,전라남도,진도군,간,심하지 않은 장애,13
202112,전라남도,진도군,장루.요루,심하지 않은 장애,14
202112,전라남도,진도군,뇌전증,심하지 않은 장애,10
202112,전라남도,신안군,지체,심한 장애,341
202112,전라남도,신안군,시각,심한 장애,72
202112,전라남도,신안군,청각,심한 장애,217
202112,전라남도,신안군,언어,심한 장애,16
202112,전라남도,신안군,지적,심한 장애,294
202112,전라남도,신안군,뇌병변,심한 장애,173
202112,전라남도,신안군,자폐성,심한 장애,6
202112,전라남도,신안군,정신,심한 장애,88
202112,전라남도,신안군,신장,심한 장애,60
202112,전라남도,신안군,심장,심한 장애,5
202112,전라남도,신안군,호흡기,심한 장애,13
202112,전라남도,신안군,안면,심한 장애,4
202112,전라남도,신안군,장루.요루,심한 장애,1
202112,전라남도,신안군,뇌전증,심한 장애,2
202112,전라남도,신안군,지체,심하지 않은 장애,1968
202112,전라남도,신안군,시각,심하지 않은 장애,366
202112,전라남도,신안군,청각,심하지 않은 장애,361
202112,전라남도,신안군,언어,심하지 않은 장애,14
202112,전라남도,신안군,뇌병변,심하지 않은 장애,123
202112,전라남도,신안군,신장,심하지 않은 장애,11
202112,전라남도,신안군,간,심하지 않은 장애,17
202112,전라남도,신안군,장루.요루,심하지 않은 장애,18
202112,전라남도,신안군,뇌전증,심하지 않은 장애,5
202112,경상북도,포항시,지체,심한 장애,2749
202112,경상북도,포항시,시각,심한 장애,513
202112,경상북도,포항시,청각,심한 장애,1060
202112,경상북도,포항시,언어,심한 장애,113
202112,경상북도,포항시,지적,심한 장애,2291
202112,경상북도,포항시,뇌병변,심한 장애,1488
202112,경상북도,포항시,자폐성,심한 장애,315
202112,경상북도,포항시,정신,심한 장애,988
202112,경상북도,포항시,신장,심한 장애,808
202112,경상북도,포항시,심장,심한 장애,118
202112,경상북도,포항시,호흡기,심한 장애,100
202112,경상북도,포항시,간,심한 장애,6
202112,경상북도,포항시,안면,심한 장애,12
202112,경상북도,포항시,장루.요루,심한 장애,9
202112,경상북도,포항시,뇌전증,심한 장애,23
202112,경상북도,포항시,지체,심하지 않은 장애,9818
202112,경상북도,포항시,시각,심하지 않은 장애,2049
202112,경상북도,포항시,청각,심하지 않은 장애,3434
202112,경상북도,포항시,언어,심하지 않은 장애,111
202112,경상북도,포항시,뇌병변,심하지 않은 장애,1038
202112,경상북도,포항시,정신,심하지 않은 장애,1
202112,경상북도,포항시,신장,심하지 않은 장애,219
202112,경상북도,포항시,심장,심하지 않은 장애,11
202112,경상북도,포항시,호흡기,심하지 않은 장애,3
202112,경상북도,포항시,간,심하지 않은 장애,161
202112,경상북도,포항시,안면,심하지 않은 장애,11
202112,경상북도,포항시,장루.요루,심하지 않은 장애,126
202112,경상북도,포항시,뇌전증,심하지 않은 장애,47
202112,경상북도,경주시,지체,심한 장애,1483
202112,경상북도,경주시,시각,심한 장애,317
202112,경상북도,경주시,청각,심한 장애,765
202112,경상북도,경주시,언어,심한 장애,74
202112,경상북도,경주시,지적,심한 장애,1382
202112,경상북도,경주시,뇌병변,심한 장애,800
202112,경상북도,경주시,자폐성,심한 장애,92
202112,경상북도,경주시,정신,심한 장애,613
202112,경상북도,경주시,신장,심한 장애,445
202112,경상북도,경주시,심장,심한 장애,16
202112,경상북도,경주시,호흡기,심한 장애,71
202112,경상북도,경주시,안면,심한 장애,7
202112,경상북도,경주시,장루.요루,심한 장애,3
202112,경상북도,경주시,뇌전증,심한 장애,9
202112,경상북도,경주시,지체,심하지 않은 장애,6074
202112,경상북도,경주시,시각,심하지 않은 장애,1288
202112,경상북도,경주시,청각,심하지 않은 장애,2168
202112,경상북도,경주시,언어,심하지 않은 장애,62
202112,경상북도,경주시,뇌병변,심하지 않은 장애,628
202112,경상북도,경주시,정신,심하지 않은 장애,2
202112,경상북도,경주시,신장,심하지 않은 장애,132
202112,경상북도,경주시,심장,심하지 않은 장애,9
202112,경상북도,경주시,호흡기,심하지 않은 장애,4
202112,경상북도,경주시,간,심하지 않은 장애,76
202112,경상북도,경주시,안면,심하지 않은 장애,12
202112,경상북도,경주시,장루.요루,심하지 않은 장애,77
202112,경상북도,경주시,뇌전증,심하지 않은 장애,22
202112,경상북도,김천시,지체,심한 장애,909
202112,경상북도,김천시,시각,심한 장애,164
202112,경상북도,김천시,청각,심한 장애,490
202112,경상북도,김천시,언어,심한 장애,34
202112,경상북도,김천시,지적,심한 장애,1017
202112,경상북도,김천시,뇌병변,심한 장애,511
202112,경상북도,김천시,자폐성,심한 장애,87
202112,경상북도,김천시,정신,심한 장애,589
202112,경상북도,김천시,신장,심한 장애,223
202112,경상북도,김천시,심장,심한 장애,11
202112,경상북도,김천시,호흡기,심한 장애,33
202112,경상북도,김천시,간,심한 장애,1
202112,경상북도,김천시,안면,심한 장애,9
202112,경상북도,김천시,장루.요루,심한 장애,2
202112,경상북도,김천시,뇌전증,심한 장애,9
202112,경상북도,김천시,지체,심하지 않은 장애,3783
202112,경상북도,김천시,시각,심하지 않은 장애,761
202112,경상북도,김천시,청각,심하지 않은 장애,1724
202112,경상북도,김천시,언어,심하지 않은 장애,41
202112,경상북도,김천시,뇌병변,심하지 않은 장애,364
202112,경상북도,김천시,정신,심하지 않은 장애,2
202112,경상북도,김천시,신장,심하지 않은 장애,90
202112,경상북도,김천시,심장,심하지 않은 장애,3
202112,경상북도,김천시,호흡기,심하지 않은 장애,1
202112,경상북도,김천시,간,심하지 않은 장애,43
202112,경상북도,김천시,안면,심하지 않은 장애,3
202112,경상북도,김천시,장루.요루,심하지 않은 장애,53
202112,경상북도,김천시,뇌전증,심하지 않은 장애,16
202112,경상북도,안동시,지체,심한 장애,1339
202112,경상북도,안동시,시각,심한 장애,207
202112,경상북도,안동시,청각,심한 장애,484
202112,경상북도,안동시,언어,심한 장애,45
202112,경상북도,안동시,지적,심한 장애,1486
202112,경상북도,안동시,뇌병변,심한 장애,744
202112,경상북도,안동시,자폐성,심한 장애,105
202112,경상북도,안동시,정신,심한 장애,801
202112,경상북도,안동시,신장,심한 장애,264
202112,경상북도,안동시,심장,심한 장애,9
202112,경상북도,안동시,호흡기,심한 장애,40
202112,경상북도,안동시,간,심한 장애,2
202112,경상북도,안동시,안면,심한 장애,11
202112,경상북도,안동시,장루.요루,심한 장애,4
202112,경상북도,안동시,뇌전증,심한 장애,6
202112,경상북도,안동시,지체,심하지 않은 장애,4836
202112,경상북도,안동시,시각,심하지 않은 장애,842
202112,경상북도,안동시,청각,심하지 않은 장애,1805
202112,경상북도,안동시,언어,심하지 않은 장애,29
202112,경상북도,안동시,뇌병변,심하지 않은 장애,483
202112,경상북도,안동시,정신,심하지 않은 장애,1
202112,경상북도,안동시,신장,심하지 않은 장애,81
202112,경상북도,안동시,심장,심하지 않은 장애,3
202112,경상북도,안동시,호흡기,심하지 않은 장애,2
202112,경상북도,안동시,간,심하지 않은 장애,60
202112,경상북도,안동시,안면,심하지 않은 장애,3
202112,경상북도,안동시,장루.요루,심하지 않은 장애,41
202112,경상북도,안동시,뇌전증,심하지 않은 장애,15
202112,경상북도,구미시,지체,심한 장애,1282
202112,경상북도,구미시,시각,심한 장애,287
202112,경상북도,구미시,청각,심한 장애,582
202112,경상북도,구미시,언어,심한 장애,61
202112,경상북도,구미시,지적,심한 장애,1860
202112,경상북도,구미시,뇌병변,심한 장애,885
202112,경상북도,구미시,자폐성,심한 장애,284
202112,경상북도,구미시,정신,심한 장애,626
202112,경상북도,구미시,신장,심한 장애,486
202112,경상북도,구미시,심장,심한 장애,18
202112,경상북도,구미시,호흡기,심한 장애,56
202112,경상북도,구미시,간,심한 장애,8
202112,경상북도,구미시,안면,심한 장애,15
202112,경상북도,구미시,장루.요루,심한 장애,5
202112,경상북도,구미시,뇌전증,심한 장애,6
202112,경상북도,구미시,지체,심하지 않은 장애,5594
202112,경상북도,구미시,시각,심하지 않은 장애,1244
202112,경상북도,구미시,청각,심하지 않은 장애,2318
202112,경상북도,구미시,언어,심하지 않은 장애,108
202112,경상북도,구미시,뇌병변,심하지 않은 장애,629
202112,경상북도,구미시,정신,심하지 않은 장애,3
202112,경상북도,구미시,신장,심하지 않은 장애,202
202112,경상북도,구미시,심장,심하지 않은 장애,7
202112,경상북도,구미시,호흡기,심하지 않은 장애,3
202112,경상북도,구미시,간,심하지 않은 장애,99
202112,경상북도,구미시,안면,심하지 않은 장애,13
